,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,latitude,longitude,town,country
814,5.8,8.3,10.5,12.3,16.9,19.4,22.5,22.7,17.3,16.4,11.0,6.4,47.31979,-1.34787,Le Cellier,France
815,4.0,7.8,9.2,10.5,17.4,20.3,22.2,22.9,17.5,17.1,9.8,7.4,42.78471,1.68838,Les Cabannes,France
816,4.4,8.1,9.1,10.8,17.6,20.2,22.3,23.1,18.6,17.9,10.2,7.9,42.80155,0.4109,Loudenvielle,France
817,3.3,7.8,10.4,11.3,18.1,20.8,23.2,23.9,17.8,18.1,10.5,7.1,44.78422,1.89973,Leyme,France
818,4.4,8.1,9.1,10.8,17.6,20.2,22.3,23.1,18.6,17.9,10.2,7.9,42.79672,0.40844,Loudenvielle,France
819,10.8,11.9,13.9,24.5,27.1,26.8,23.2,20.2,16.1,13.0,,,42.81105,9.33364,Canari,France
820,8.0,8.8,9.7,10.5,15.5,15.9,20.8,19.9,16.9,15.5,11.4,10.2,42.84532,-8.58099,O Milladoiro,España
821,2.7,5.5,7.0,9.4,16.7,20.6,23.1,23.2,16.2,15.4,8.5,5.7,44.09492,3.0824,Millau,France
822,6.8,9.3,,12.8,19.3,19.4,25.3,24.4,20.1,18.3,12.5,11.6,42.52787,-7.51178,Monforte de Lemos,España
823,1.9,4.9,8.8,15.6,18.5,21.2,21.4,14.9,15.1,7.8,5.3,,44.70806,2.49686,Montsalvy,France
824,7.0,8.4,11.0,14.6,17.3,20.1,20.7,17.6,16.2,12.0,6.7,,48.6123,-1.50788,Beauvoir,France
825,2.4,4.1,4.0,6.8,14.5,19.1,19.2,19.7,12.9,12.9,6.2,,50.75566,11.75636,Neustadt an der Orla,Deutschland
826,0.8,1.2,5.5,11.7,18.1,18.8,11.4,10.0,5.3,-1.6,,,58.50749,15.97696,Norsholm,Sverige
827,6.2,8.2,9.8,11.4,15.8,18.3,21.2,21.2,16.5,15.7,10.6,5.8,48.02292,-2.17146,Paimpont,France
828,4.4,6.9,7.7,9.2,17.4,21.3,26.3,24.8,17.8,16.8,9.3,8.0,40.92898,-4.05689,Palazuelos de Eresma,España
829,3.6,6.7,10.0,17.4,22.3,24.9,22.2,17.6,14.9,8.2,,,42.54538,1.73344,Encamp,Andorra
830,10.7,11.7,13.2,17.4,20.2,19.2,19.2,17.5,14.7,13.9,,,40.54961,-8.77067,Vagos,Portugal
831,-6.8,-5.5,0.5,15.0,15.8,15.5,7.0,4.8,-0.9,-6.0,,,63.23693,24.82099,Kivijärvi,Suomi / Finland
832,5.3,8.7,11.9,18.0,20.8,23.4,23.7,19.0,18.1,12.2,8.4,,44.6403,-1.01969,Le Teich,France
833,3.8,6.4,8.5,10.2,18.0,21.6,25.7,24.9,18.5,16.3,9.2,7.9,41.29165,-4.68193,Olmedo,España
834,10.1,12.8,13.8,15.9,21.2,25.3,27.8,28.2,25.1,21.3,17.5,14.1,38.56002,-0.08362,Benidorm,España
835,5.2,8.8,11.5,18.0,20.6,22.7,23.2,19.0,18.6,11.2,9.1,,42.90977,-0.61941,Accous,France
836,7.2,10.2,12.1,17.2,19.9,22.3,22.7,19.4,19.9,13.5,11.8,,43.57624,-1.48635,Ondres,France
837,6.5,8.3,10.9,14.5,17.2,20.0,20.5,16.2,15.2,11.8,6.2,,47.8539,-3.74346,Pont-Aven,France
838,10.2,11.2,12.1,12.7,17.8,18.0,23.0,21.0,18.9,17.3,12.8,12.0,42.38884,-8.49938,Ponte Caldelas,España
839,7.8,9.6,10.5,11.7,15.3,17.9,20.4,20.7,17.4,16.4,13.8,8.4,47.48831,-3.13681,Port Maria,France
840,8.7,11.2,14.1,19.1,22.9,26.1,26.2,21.6,19.8,14.2,10.9,,43.01348,3.04088,Port-la-Nouvelle,France
841,7.7,10.3,11.1,13.5,21.4,24.2,30.4,28.2,22.0,19.9,12.8,11.7,38.96591,-5.96265,Medellín,España
842,4.6,7.6,7.5,12.7,19.9,24.1,25.4,24.8,20.4,17.6,11.3,7.3,43.93504,12.44485,Città di San Marino,San Marino
843,4.6,8.2,11.8,18.1,20.6,23.0,24.2,18.1,17.7,10.7,,,45.58037,0.04478,Roullet-Saint-Estèphe,France
844,6.2,8.2,9.8,11.4,15.8,18.3,21.2,21.2,16.5,15.7,10.6,5.8,48.41111,-1.36278,Maen-Roch,France
845,0.4,3.7,5.3,7.6,14.4,18.4,20.4,19.5,13.2,13.8,,,45.03578,3.09823,Saint-Flour,France
846,7.3,9.4,11.8,18.6,20.8,21.2,18.3,17.7,14.1,8.1,,,46.19932,-1.36506,Saint-Martin-de-Ré,France
847,8.6,9.6,10.7,15.5,17.8,18.1,16.0,15.4,12.4,7.9,,,48.68265,-3.97073,Saint-Pol-de-Léon,France
848,3.2,8.2,12.2,19.2,21.9,24.3,24.8,19.4,18.3,10.9,7.8,,44.39669,0.80508,Saint-Sylvestre-sur-Lot,France
849,7.8,9.6,10.5,11.7,15.3,17.9,20.4,20.7,17.4,16.4,13.8,8.4,47.51153,-3.13893,Saint-Pierre-Quiberon,France
850,6.6,8.3,12.2,18.0,26.4,25.1,20.4,17.5,11.9,8.4,,,43.80279,7.74772,Sanremo,Italia
851,3.6,6.7,10.0,17.4,22.3,24.9,22.2,17.6,14.9,8.2,,,42.46602,1.49422,Sant Julià de Lòria,Andorra
852,7.1,9.4,11.2,12.4,17.1,19.0,21.0,21.5,18.8,18.0,14.0,8.1,46.02827,-1.38419,Saint-Denis-d'Oléron,France
853,7.3,9.4,11.8,18.6,20.8,21.2,18.3,17.7,14.1,8.1,,,46.35049,-1.43666,La Tranche-sur-Mer,France
854,9.8,12.0,11.2,14.0,19.9,25.5,28.0,27.8,24.5,20.8,16.6,14.9,40.0834,9.67794,Baunei,Italia
855,3.0,6.9,9.0,11.1,17.9,20.8,22.3,22.2,16.6,17.6,,,45.86873,3.48255,Thiers,France
856,2.2,5.4,8.0,9.5,16.0,19.4,21.6,22.0,14.7,14.6,8.1,3.4,48.67925,5.88781,Toul,France
857,5.9,10.1,13.4,19.9,25.6,28.3,26.5,21.4,18.2,12.1,9.2,,43.78299,6.44211,Trigance,France
858,9.3,10.5,11.6,12.1,17.6,17.6,22.9,21.3,18.8,16.9,12.5,11.3,42.04335,-8.6465,Tui,España
859,9.3,12.6,12.1,15.4,21.4,26.0,28.1,28.2,23.9,21.1,14.9,11.7,40.87389,0.15556,Valderrobres,España
860,11.5,13.6,14.1,16.0,21.7,24.1,27.9,25.1,23.1,21.4,16.4,14.5,37.58107,-6.75165,Valverde del Camino,España
861,3.0,7.4,12.2,19.4,23.4,24.8,24.5,18.3,17.3,10.0,,,44.89777,5.36963,Vassieux-en-Vercors,France
862,12.4,13.8,15.2,15.8,21.1,23.8,27.9,28.4,24.0,22.6,17.7,15.0,37.55425,-2.60865,Cúllar,España
